step,loss,computation_time_ms,pure_computation_time,communication_time_ms,total_time_ms,gflops_per_sec,gradient_reduce_time_ms,loss_reduce_time_ms,total_pure_comm_time_ms,num_gradient_reductions
30,3.510534,10.673344,29.922179999999912,959.995178,970.668518,3211.293945,939.814697,0.931648,940.746338,13
30,3.510534,10.804192,30.086242000000084,959.871887,970.676086,3211.269043,939.642822,0.947072,940.589844,13
30,3.510534,10.63424,30.05694600000004,959.980225,970.614441,3211.4729,939.96051,0.596992,940.557495,13
30,3.510534,10.680192,29.89660600000002,959.99353,970.673706,3211.276855,939.890503,0.886624,940.7771,13
30,3.510534,10.676736,30.86340299999995,959.507324,970.184082,3212.897461,939.072876,0.247808,939.320679,13
30,3.510534,10.715712,31.0195930000001,959.64325,970.358948,3212.318359,939.240112,0.099264,939.339355,13
30,3.510534,10.685888,31.049804999999992,959.531311,970.217224,3212.787598,939.090637,0.0768,939.167419,13
31,3.483088,10.627104,31.061462000000006,954.243347,964.870422,3230.591309,933.227417,0.581568,933.80896,13
31,3.483088,10.663872,30.730346000000054,954.114258,964.778137,3230.900146,933.711914,0.335872,934.047791,13
31,3.483088,10.625696,31.30041499999993,954.237732,964.863403,3230.614746,932.650635,0.912384,933.562988,13
31,3.483088,10.56848,31.710144000000014,954.23468,964.803162,3230.81665,932.30249,0.790528,933.093018,13
31,3.483088,10.596128,30.089903999999933,954.225891,964.822021,3230.753418,933.972473,0.759616,934.732117,13
31,3.483088,10.697599,30.943970000000036,954.159729,964.8573,3230.63501,933.192505,0.720896,933.91333,13
31,3.483088,10.615808,31.0968630000001,954.033875,964.649658,3231.330322,933.264038,0.288768,933.552795,13
31,3.483088,10.670624,31.372009999999932,954.098022,964.768616,3230.932129,933.320801,0.075776,933.396606,13
32,3.581688,10.667264,29.62359600000002,957.207336,967.874573,3220.563721,937.548584,0.702464,938.250977,13
32,3.581688,10.771456,30.631713999999988,957.084106,967.855591,3220.626953,937.144043,0.079872,937.223877,13
32,3.581688,10.56256,29.79345699999999,957.195374,967.757935,3220.952148,937.544617,0.41984,937.964478,13
32,3.581688,10.592352,29.529540999999995,957.191406,967.783752,3220.865967,937.548645,0.705568,938.254211,13
32,3.581688,10.518976,29.485961999999972,957.107971,967.626953,3221.387939,937.458984,0.681984,938.140991,13
32,3.581688,10.49728,29.43353300000001,957.169495,967.666748,3221.255615,937.635315,0.59792,938.233215,13
32,3.581688,10.741632,30.392394999999965,956.742065,967.483704,3221.86499,936.873291,0.218048,937.091309,13
32,3.581688,10.677952,30.560973999999987,956.809998,967.487976,3221.850586,936.810242,0.116736,936.927002,13
33,3.580828,10.791136,30.840148999999997,956.812561,967.603699,3221.465576,936.614868,0.148672,936.76355,13
